customer_id,cohort_month,tenure_months,plan,monthly_charges,support_calls_last_90d,login_days_last_30d,churned
C03044,2024-03,22,Premium,99.49,1,25,1
C03045,2023-03,45,Standard,56.69,3,0,0
C03046,2023-06,18,Premium,98.91,0,17,0
C03047,2023-03,20,Premium,92.04,1,10,1
C03048,2024-04,39,Standard,61.53,1,7,0
C03049,2023-08,5,Premium,109.88,0,0,1
C03050,2024-04,41,Basic,32.26,1,17,0
C03051,2023-08,15,Premium,95.56,0,19,0
C03052,2024-02,23,Standard,52.21,0,19,0
C03053,2023-07,1,Standard,59.04,0,25,0
C03054,2023-02,42,Premium,101.6,0,17,0
C03055,2024-06,22,Basic,26.93,2,28,0
C03056,2023-02,44,Standard,58.41,2,4,0
C03057,2023-06,26,Premium,106.75,1,20,0
C03058,2023-12,40,Premium,101.43,2,8,0
C03059,2023-03,37,Basic,32.25,0,6,1
C03060,2024-06,13,Basic,28.51,1,31,0
C03061,2023-12,38,Standard,59.06,4,20,0
C03062,2023-01,14,Premium,96.79,2,22,0
C03063,2023-09,4,Standard,66.86,0,9,1
C03064,2024-01,25,Basic,26.78,2,17,0
C03065,2023-04,42,Premium,97.27,1,10,0
C03066,2023-07,1,Standard,69.12,0,0,0
C03067,2023-07,34,Standard,62.99,0,33,0
C03068,2023-01,27,Basic,32.46,1,6,0
C03069,2024-05,33,Basic,30.07,2,6,0
C03070,2024-04,1,Standard,50.97,1,19,0
C03071,2024-05,56,Premium,100.03,3,17,0
C03072,2024-05,32,Standard,59.49,3,7,0
C03073,2023-02,17,Premium,105.16,1,20,0
C03074,2023-08,49,Premium,102.82,1,17,0
C03075,2024-06,5,Basic,27.13,4,23,0
C03076,2024-03,49,Basic,26.52,1,17,0
C03077,2023-10,15,Standard,64.43,2,27,0
C03078,2023-09,54,Standard,54.73,2,27,0
C03079,2023-01,59,Premium,100.15,4,29,0
C03080,2023-07,48,Standard,63.67,1,20,0
C03081,2023-11,8,Premium,98.12,0,0,1
C03082,2023-12,5,Standard,57.51,1,19,0
C03083,2024-05,29,Premium,103.51,3,4,1
C03084,2024-01,19,Standard,57.83,0,10,0
C03085,2023-02,28,Basic,16.52,1,15,0
C03086,2023-03,9,Premium,88.53,0,13,0
C03087,2024-02,54,Standard,65.7,4,24,1
C03088,2023-08,6,Standard,59.05,1,14,0
C03089,2024-06,60,Basic,27.32,1,11,0
C03090,2023-08,26,Premium,93.14,2,13,0
C03091,2023-11,49,Premium,95.56,3,21,0
C03092,2023-02,47,Premium,97.75,0,11,0
C03093,2023-02,22,Premium,96.53,2,7,0
C03094,2023-07,16,Standard,62.86,2,20,0
C03095,2023-05,55,Standard,56.76,3,14,0
C03096,2023-11,13,Premium,92.13,1,20,0
C03097,2023-09,8,Basic,34.63,0,3,0
C03098,2024-03,16,Standard,52.06,1,12,1
C03099,2023-01,51,Basic,35.54,3,3,0
C03100,2023-10,21,Standard,61.25,3,19,0
C03101,2023-08,53,Basic,23.66,2,30,0
C03102,2024-01,28,Basic,31.76,1,24,0
C03103,2024-03,34,Premium,99.28,0,16,0
C03104,2024-05,51,Premium,95.5,0,19,0
C03105,2023-12,10,Standard,71.94,0,25,0
C03106,2023-11,52,Premium,101.32,1,13,0
C03107,2023-02,15,Basic,23.52,1,20,0
C03108,2023-02,41,Premium,98.62,3,19,0
C03109,2024-01,1,Premium,97.05,1,23,1
C03110,2024-03,37,Standard,53.38,2,12,0
C03111,2023-11,15,Premium,101.26,3,15,0
C03112,2023-09,38,Basic,29.71,0,6,0
C03113,2023-03,42,Standard,54.4,1,0,0
C03114,2023-12,44,Basic,31.51,0,25,0
C03115,2023-07,42,Standard,57.07,3,18,1
C03116,2023-03,2,Standard,64.53,5,10,1
C03117,2023-03,45,Premium,105.07,0,16,0
C03118,2023-07,44,Basic,30.33,1,23,1
C03119,2023-08,13,Basic,25.22,2,23,0
C03120,2024-02,32,Basic,34.95,1,27,0
C03121,2023-02,29,Basic,31.6,2,12,0
C03122,2023-02,27,Premium,96.46,3,25,1
C03123,2023-09,2,Basic,33.43,0,17,0
C03124,2023-05,3,Standard,55.06,1,12,0
C03125,2024-05,40,Standard,50.19,1,13,0
C03126,2023-10,18,Basic,34.18,1,31,0
C03127,2023-04,36,Standard,57.27,2,19,0
C03128,2024-05,43,Standard,59.73,1,0,0
C03129,2023-06,48,Basic,25.09,0,13,1
C03130,2023-08,5,Standard,51.52,2,0,0
C03131,2023-12,32,Premium,97.52,2,15,0
C03132,2023-09,15,Basic,23.77,1,17,0
C03133,2024-02,60,Standard,64.97,4,18,0
C03134,2023-05,26,Premium,100.79,3,21,0
C03135,2024-04,4,Basic,26.58,1,20,1
C03136,2024-05,1,Basic,25.51,0,43,0
C03137,2023-10,51,Standard,55.18,0,17,0
C03138,2023-08,55,Standard,52.16,1,1,0
C03139,2024-05,22,Basic,24.12,2,11,0
C03140,2024-03,11,Standard,54.87,1,18,1
C03141,2023-11,18,Premium,98.43,2,20,0
C03142,2024-06,17,Basic,28.12,0,19,0
C03143,2024-06,41,Premium,93.84,0,4,0
C03144,2023-06,41,Standard,51.35,1,24,0
C03145,2023-08,38,Standard,65.35,0,22,0
C03146,2023-10,3,Standard,55.62,2,10,0
C03147,2023-09,30,Premium,96.74,0,6,0
C03148,2023-08,38,Premium,100.97,4,8,1
C03149,2024-02,8,Premium,91.01,0,12,0
C03150,2023-01,59,Premium,89.51,1,18,0
C03151,2023-08,30,Standard,63.52,4,11,0
C03152,2024-06,15,Premium,106.32,1,22,0
C03153,2024-03,50,Standard,57.72,0,24,0
C03154,2023-01,28,Basic,34.55,2,16,0
C03155,2023-06,46,Standard,57.79,1,8,0
C03156,2023-08,38,Premium,100.37,2,22,0
C03157,2023-10,27,Standard,55.87,4,0,0
C03158,2023-10,55,Premium,102.98,1,25,0
C03159,2024-05,44,Basic,27.75,0,6,0
C03160,2023-12,1,Premium,100.22,1,23,0
C03161,2023-08,58,Standard,54.25,3,16,0
C03162,2023-03,51,Premium,95.61,0,23,0
C03163,2024-04,45,Standard,63.06,2,14,0
C03164,2024-06,17,Standard,60.22,0,10,0
C03165,2023-10,41,Premium,94.96,1,11,0
C03166,2023-06,51,Basic,33.48,5,23,0
C03167,2023-04,12,Standard,64.26,1,8,0
C03168,2024-03,1,Premium,89.64,4,17,1
C03169,2023-04,37,Basic,27.36,2,10,0
C03170,2023-04,37,Basic,34.12,0,15,0
C03171,2024-05,3,Standard,62.38,3,6,0
C03172,2024-01,25,Premium,99.93,4,14,0
C03173,2024-01,47,Standard,60.99,4,8,1
C03174,2023-03,60,Standard,57.44,3,14,0
C03175,2023-03,47,Standard,60.21,1,8,0
C03176,2024-06,43,Standard,56.66,1,19,0
C03177,2023-04,49,Standard,59.05,2,22,1
C03178,2023-07,26,Standard,60.33,2,30,0
C03179,2023-09,27,Basic,25.91,2,22,0
C03180,2023-06,60,Basic,25.74,0,14,0
C03181,2024-04,22,Premium,91.5,0,14,0
C03182,2023-08,27,Standard,57.96,1,0,0
C03183,2024-02,36,Standard,67.36,2,20,0
C03184,2024-02,58,Basic,33.97,1,14,0
C03185,2023-05,2,Basic,24.74,2,23,0
C03186,2023-06,8,Premium,108.03,1,17,0
C03187,2023-03,36,Standard,60.43,4,13,0
C03188,2024-05,18,Standard,49.01,2,13,0
C03189,2023-04,20,Standard,56.77,2,18,0
C03190,2024-02,23,Basic,31.57,4,14,0
C03191,2024-04,45,Basic,29.32,2,5,0
C03192,2023-02,10,Premium,102.02,1,4,0
C03193,2024-04,59,Basic,30.17,1,12,1
C03194,2024-02,24,Premium,90.74,1,13,1
C03195,2023-08,11,Basic,26.79,2,13,0
C03196,2023-09,33,Basic,34.24,1,12,0
C03197,2024-04,16,Basic,17.21,2,21,0
C03198,2023-09,12,Basic,28.57,2,15,0
C03199,2023-11,59,Standard,66.74,0,10,0
C03200,2023-04,48,Premium,104.17,2,18,0
C03201,2024-01,9,Standard,56.72,1,7,0
C03202,2024-03,40,Premium,99.32,1,11,0
C03203,2023-03,33,Standard,46.59,0,20,0
C03204,2024-03,43,Standard,63.04,3,0,1
C03205,2023-07,8,Standard,60.35,1,9,0
C03206,2023-07,21,Premium,96.75,1,16,0
C03207,2023-05,39,Standard,62.79,3,5,0
C03208,2024-05,58,Standard,58.73,3,18,0
C03209,2023-03,57,Basic,32.91,3,26,0
C03210,2023-06,37,Basic,34.18,6,16,0
C03211,2023-09,44,Premium,100.68,1,2,0
C03212,2023-09,46,Premium,97.61,4,10,1
C03213,2023-02,9,Standard,50.36,2,4,0
C03214,2023-11,57,Basic,21.62,0,12,0
C03215,2024-06,58,Premium,91.78,1,13,0
C03216,2023-07,30,Standard,69.32,2,20,0
C03217,2024-05,20,Basic,25.48,1,2,0
C03218,2023-10,50,Premium,101.18,0,8,0
C03219,2023-12,1,Standard,57.47,2,20,0
C03220,2023-06,60,Premium,97.32,4,4,0
C03221,2023-11,25,Standard,67.85,2,16,0
C03222,2024-05,21,Basic,24.96,1,12,0
C03223,2023-03,36,Premium,101.16,1,17,0
C03224,2023-07,22,Premium,99.24,1,19,0
C03225,2023-10,53,Basic,28.96,0,24,0
C03226,2023-07,56,Basic,31.45,0,13,0
C03227,2024-01,13,Basic,23.99,1,19,0
C03228,2024-05,54,Basic,21.85,1,11,1
C03229,2023-10,41,Standard,56.56,1,20,0
C03230,2023-05,37,Basic,25.18,1,17,1
C03231,2024-03,19,Basic,27.18,0,17,1
C03232,2023-04,40,Premium,98.33,2,14,0
C03233,2023-11,9,Basic,17.71,1,8,0
C03234,2024-02,43,Premium,95.33,1,21,0
C03235,2023-09,17,Premium,96.1,0,12,0
C03236,2024-02,53,Basic,33.44,0,10,1
C03237,2023-11,11,Basic,24.64,2,23,1
C03238,2024-03,57,Premium,108.17,5,29,1
C03239,2023-02,8,Premium,100.04,1,12,0
C03240,2023-12,19,Standard,63.0,0,14,0
C03241,2023-05,5,Premium,97.68,0,23,0
C03242,2023-05,23,Standard,53.89,2,6,0
C03243,2024-02,15,Standard,62.65,1,7,0
C03244,2023-05,54,Premium,100.11,0,18,0
C03245,2024-02,59,Basic,27.38,3,15,0
C03246,2023-12,23,Standard,53.36,2,18,0
C03247,2024-02,57,Premium,101.73,2,6,0
C03248,2024-03,4,Basic,23.84,3,19,0
C03249,2023-03,29,Basic,30.34,1,29,0
C03250,2023-12,37,Standard,60.42,2,12,0
C03251,2024-05,23,Basic,28.83,1,23,0
C03252,2023-11,47,Basic,31.15,3,0,0
C03253,2023-09,29,Premium,90.44,1,20,0
C03254,2023-04,30,Basic,31.63,0,10,0
C03255,2024-06,50,Basic,30.58,1,15,0
C03256,2024-01,60,Premium,103.8,2,10,0
C03257,2024-04,45,Basic,36.54,1,15,0
C03258,2024-05,35,Basic,24.45,1,19,0
C03259,2024-05,52,Standard,58.53,4,32,0
C03260,2023-04,24,Premium,107.17,1,6,0
C03261,2023-05,58,Standard,53.8,1,15,0
C03262,2024-05,14,Standard,60.14,2,10,0
C03263,2024-03,33,Premium,99.97,0,15,1
C03264,2023-03,24,Standard,62.86,0,13,0
C03265,2023-04,26,Basic,29.23,0,20,1
C03266,2023-09,4,Basic,19.31,1,10,0
C03267,2023-10,46,Basic,16.14,0,0,1
C03268,2024-02,42,Standard,58.57,2,26,0
C03269,2023-02,52,Premium,96.98,1,17,0
C03270,2023-01,13,Standard,59.13,0,11,0
C03271,2023-03,60,Standard,56.32,1,16,0
C03272,2023-07,20,Standard,52.6,4,14,0
C03273,2024-03,4,Basic,24.37,1,17,0
C03274,2024-04,12,Basic,24.36,2,19,0
C03275,2024-03,33,Basic,17.19,2,6,0
C03276,2023-08,28,Basic,26.99,1,14,1
C03277,2024-04,56,Standard,57.45,0,6,1
C03278,2024-01,6,Basic,23.3,1,12,0
C03279,2024-02,48,Standard,66.57,2,17,0
C03280,2023-05,45,Basic,30.17,0,11,0
C03281,2023-08,38,Basic,31.03,5,14,0
C03282,2023-08,4,Basic,20.99,0,20,1
C03283,2023-09,56,Basic,19.34,2,22,0
C03284,2024-02,53,Standard,58.18,2,6,0
C03285,2024-05,10,Premium,104.66,1,14,0
C03286,2023-04,9,Premium,99.77,3,16,1
C03287,2023-04,2,Basic,31.82,3,17,0
C03288,2024-06,45,Premium,99.56,1,7,0
C03289,2023-03,24,Premium,94.46,3,14,1
C03290,2023-06,23,Premium,101.74,3,23,0
C03291,2023-10,16,Standard,63.21,1,28,0
C03292,2024-05,59,Premium,107.22,2,0,0
C03293,2023-04,20,Standard,64.93,3,0,0
C03294,2023-04,32,Premium,106.48,2,21,0
C03295,2023-04,14,Premium,97.35,0,9,0
C03296,2023-05,10,Basic,32.35,4,11,0
C03297,2023-08,11,Premium,95.87,1,22,0
C03298,2024-03,46,Premium,93.99,0,12,0
C03299,2024-05,6,Basic,32.27,2,23,0
C03300,2023-10,24,Standard,61.57,3,17,0
C03301,2023-10,2,Standard,52.56,1,21,0
C03302,2023-06,23,Basic,29.47,1,11,0
C03303,2024-02,8,Basic,28.09,1,3,0
C03304,2024-04,40,Basic,29.15,1,9,1
C03305,2023-10,55,Basic,35.62,0,5,0
C03306,2023-04,8,Standard,60.06,2,2,1
C03307,2024-04,31,Basic,33.33,0,13,0
C03308,2024-02,30,Premium,104.81,3,16,0
C03309,2023-07,23,Premium,104.77,3,1,0
C03310,2023-01,59,Basic,33.7,1,26,0
C03311,2023-10,50,Standard,58.8,0,6,0
C03312,2023-05,39,Standard,68.31,1,22,0
C03313,2024-03,24,Basic,22.52,0,7,1
C03314,2024-01,14,Basic,36.08,0,25,0
C03315,2023-12,45,Premium,98.59,1,2,0
C03316,2023-10,10,Standard,51.06,2,0,0
C03317,2023-04,31,Premium,100.23,0,8,0
C03318,2023-11,11,Standard,58.35,0,8,0
C03319,2023-08,19,Premium,92.36,0,8,0
C03320,2023-02,11,Basic,26.84,3,15,0
C03321,2023-12,50,Basic,33.77,1,8,0
C03322,2023-08,33,Standard,62.36,0,9,0
C03323,2023-05,48,Basic,32.96,3,18,0
C03324,2024-05,59,Basic,29.37,2,2,0
C03325,2024-05,23,Basic,32.75,2,0,0
C03326,2024-04,46,Premium,95.27,1,24,1
C03327,2023-09,28,Premium,95.67,0,12,1
C03328,2023-09,14,Standard,53.32,2,27,0
C03329,2024-06,26,Standard,63.04,2,26,0
C03330,2024-04,28,Basic,23.89,2,27,0
C03331,2024-01,9,Standard,51.11,0,25,0
C03332,2023-08,22,Premium,110.18,1,6,0
C03333,2023-10,59,Basic,33.53,3,10,0
C03334,2023-10,50,Standard,61.68,1,11,0
C03335,2023-11,21,Basic,33.34,2,8,0
C03336,2023-09,22,Premium,101.3,0,16,0
C03337,2023-08,27,Basic,31.5,0,21,0
C03338,2023-06,27,Premium,101.72,2,3,0
C03339,2023-03,1,Standard,53.13,1,22,1
C03340,2023-02,24,Basic,25.83,0,17,0
C03341,2024-04,39,Basic,28.06,0,13,0
C03342,2023-12,60,Premium,106.44,2,20,0
C03343,2023-04,10,Premium,102.13,1,17,0
C03344,2023-01,48,Standard,66.56,1,27,0
C03345,2023-10,36,Premium,101.88,0,21,0
C03346,2023-07,29,Standard,65.34,1,3,1
C03347,2023-04,44,Premium,99.18,0,14,0
C03348,2023-11,55,Standard,60.89,2,12,0
C03349,2024-02,48,Basic,38.8,1,25,0
C03350,2024-05,48,Basic,32.11,0,31,1
C03351,2024-01,35,Basic,23.47,2,11,0
C03352,2023-01,54,Standard,60.0,3,14,1
C03353,2023-04,30,Standard,59.95,2,2,0
C03354,2024-02,36,Premium,95.34,0,7,0
C03355,2024-04,9,Premium,100.23,4,19,0
C03356,2024-06,32,Basic,24.47,3,25,0
C03357,2023-07,53,Basic,25.29,2,11,1
C03358,2023-12,29,Standard,54.22,1,22,0
C03359,2024-02,54,Premium,105.84,1,3,0
C03360,2023-11,7,Standard,60.56,7,23,0
C03361,2023-07,17,Basic,21.65,2,13,0
C03362,2023-07,3,Premium,105.43,1,6,0
C03363,2024-02,11,Basic,31.12,1,10,0
C03364,2024-02,12,Basic,32.82,0,21,0
C03365,2024-05,32,Basic,29.97,1,8,0
C03366,2023-10,50,Basic,33.67,2,12,0
C03367,2023-06,47,Basic,24.77,1,8,0
C03368,2023-06,45,Premium,94.05,4,16,0
C03369,2024-05,13,Premium,98.08,1,17,0
C03370,2023-10,12,Standard,51.24,1,15,0
C03371,2023-05,56,Premium,96.88,3,30,0
C03372,2023-02,50,Premium,96.62,3,30,1
C03373,2023-06,23,Basic,26.44,0,19,0
C03374,2024-05,28,Standard,58.45,1,2,1
C03375,2024-03,51,Standard,60.54,4,8,1
C03376,2023-06,42,Premium,99.2,3,18,0
C03377,2024-02,34,Basic,35.84,1,17,0
C03378,2023-04,27,Premium,92.64,2,21,0
C03379,2023-08,2,Standard,60.17,2,17,1
C03380,2024-02,21,Basic,34.82,1,29,1
C03381,2023-03,5,Premium,94.19,3,6,0
C03382,2023-08,7,Basic,34.73,1,12,0
C03383,2024-05,31,Basic,24.69,2,9,0
C03384,2023-02,53,Premium,101.01,1,26,0
C03385,2023-05,5,Premium,101.21,0,19,1
C03386,2023-07,9,Standard,58.29,3,7,0
C03387,2024-02,49,Premium,95.29,0,7,0
C03388,2023-02,9,Basic,34.03,1,7,1
C03389,2023-09,29,Premium,89.03,2,12,0
C03390,2023-12,59,Basic,31.65,0,40,0
C03391,2023-03,3,Premium,102.79,2,9,1
C03392,2024-03,41,Premium,99.84,1,11,1
C03393,2024-05,33,Basic,28.1,0,31,0
C03394,2023-03,41,Basic,30.67,0,9,0
C03395,2023-01,5,Standard,56.98,0,21,0
C03396,2023-06,20,Basic,29.76,1,27,0
C03397,2023-02,47,Standard,66.0,3,7,0
C03398,2024-05,8,Basic,19.84,0,4,0
C03399,2023-02,49,Standard,62.53,1,21,0
C03400,2024-03,12,Standard,55.97,0,35,0
C03401,2023-02,13,Premium,106.7,0,4,0
C03402,2023-01,16,Premium,99.99,2,14,0
C03403,2023-10,38,Basic,30.05,0,18,0
C03404,2023-04,16,Standard,56.16,1,10,0
C03405,2023-12,3,Standard,61.15,0,29,1
C03406,2024-01,8,Standard,55.19,2,19,0
C03407,2024-04,33,Basic,22.52,0,30,0
C03408,2023-02,27,Basic,23.64,4,22,0
C03409,2023-10,36,Basic,24.2,0,8,0
C03410,2023-03,16,Standard,61.03,1,19,0
C03411,2023-08,30,Standard,43.47,2,11,0
C03412,2023-10,48,Basic,31.08,1,11,0
C03413,2023-02,31,Premium,94.47,1,15,0
C03414,2023-07,49,Basic,29.96,2,13,0
C03415,2023-10,43,Premium,105.75,1,14,0
C03416,2023-03,1,Premium,100.05,2,13,0
C03417,2023-12,36,Basic,31.11,1,15,0
C03418,2024-01,13,Premium,101.61,1,18,0
C03419,2023-12,18,Basic,30.42,2,13,0
C03420,2024-06,22,Premium,96.59,2,10,0
C03421,2023-12,35,Standard,52.9,0,17,0
C03422,2023-01,6,Standard,62.29,3,36,0
C03423,2024-04,29,Standard,60.24,1,31,0
C03424,2023-05,58,Standard,61.14,1,7,0
C03425,2023-02,30,Basic,12.68,1,5,0
C03426,2023-04,46,Standard,52.45,0,12,0
C03427,2023-02,19,Basic,22.96,1,24,0
C03428,2023-12,31,Basic,37.53,2,22,0
C03429,2023-05,25,Premium,95.1,2,17,0
C03430,2024-03,5,Standard,64.79,0,11,0
C03431,2024-03,1,Premium,102.61,3,14,0
C03432,2024-01,42,Premium,102.5,1,8,0
C03433,2023-01,59,Standard,54.31,5,1,1
C03434,2023-08,34,Standard,55.73,1,13,0
C03435,2023-11,30,Standard,65.71,2,6,0
C03436,2024-05,29,Standard,58.35,2,5,0
C03437,2023-08,20,Standard,62.42,0,13,0
C03438,2024-02,17,Standard,54.72,2,7,0
C03439,2024-01,11,Standard,55.06,2,17,0
C03440,2023-12,50,Basic,29.95,1,10,1
C03441,2023-04,45,Premium,107.27,0,27,0
C03442,2023-08,15,Premium,97.3,3,11,1
C03443,2023-10,59,Premium,97.23,2,23,0
C03444,2023-06,21,Standard,52.1,2,13,0
C03445,2023-06,55,Premium,93.65,3,21,0
C03446,2024-03,31,Premium,101.45,0,18,1
C03447,2024-02,24,Premium,99.99,2,20,0
C03448,2023-01,52,Standard,55.06,2,16,0
C03449,2023-04,14,Basic,29.92,2,16,0
C03450,2024-04,59,Premium,99.95,3,15,0
C03451,2024-04,5,Premium,92.43,3,26,0
C03452,2024-05,51,Standard,63.92,1,4,0
C03453,2023-08,38,Basic,30.12,3,19,1
C03454,2024-04,4,Standard,57.1,1,6,1
C03455,2023-10,21,Premium,95.61,0,13,1
C03456,2023-01,51,Basic,34.46,0,10,0
C03457,2023-11,12,Premium,96.32,4,13,1
C03458,2024-02,50,Standard,59.04,0,15,0
C03459,2023-01,43,Standard,58.78,0,5,0
C03460,2024-02,59,Basic,30.61,2,25,0
C03461,2023-12,2,Basic,37.04,1,20,0
C03462,2024-05,47,Basic,27.91,1,16,0
C03463,2024-03,49,Premium,95.49,0,17,1
C03464,2023-09,41,Premium,103.22,3,25,1
C03465,2023-09,43,Basic,28.12,1,14,0
C03466,2023-06,38,Basic,31.21,4,13,0
C03467,2024-02,53,Basic,34.03,2,16,0
C03468,2024-04,50,Basic,19.73,2,4,0
C03469,2024-04,9,Basic,29.35,1,20,0
C03470,2023-02,29,Basic,33.08,0,17,0
C03471,2023-08,1,Standard,57.07,0,9,0
C03472,2023-04,13,Basic,30.64,0,9,0
C03473,2023-04,11,Standard,63.32,1,18,0
C03474,2023-10,34,Standard,49.44,1,25,0
C03475,2023-12,17,Premium,99.58,0,16,0
C03476,2023-06,21,Basic,19.07,3,12,1
C03477,2023-10,16,Standard,56.43,0,34,0
C03478,2023-04,54,Standard,52.68,2,24,0
C03479,2023-12,59,Standard,59.55,2,31,0
C03480,2023-04,53,Standard,56.17,0,9,0
C03481,2023-01,48,Premium,94.57,0,26,1
C03482,2024-05,17,Premium,101.74,1,22,0
C03483,2024-02,33,Basic,28.29,1,5,0
C03484,2023-03,53,Basic,31.59,2,15,1
C03485,2023-04,10,Premium,100.69,4,24,0
C03486,2024-01,52,Basic,36.88,2,27,0
C03487,2024-04,12,Basic,33.29,2,20,0
C03488,2024-04,44,Standard,65.49,1,13,0
C03489,2023-11,46,Standard,65.59,2,17,0
C03490,2024-05,7,Premium,103.56,4,20,0
C03491,2023-05,39,Standard,62.48,3,16,0
C03492,2024-02,52,Basic,23.16,2,8,0
C03493,2024-02,30,Basic,29.54,2,21,0
C03494,2024-03,51,Premium,97.25,3,20,0
C03495,2023-09,42,Premium,96.13,2,8,0
C03496,2023-07,10,Premium,94.7,0,29,0
C03497,2023-04,23,Basic,23.68,1,20,1
C03498,2024-06,60,Premium,101.6,1,14,0
C03499,2023-07,32,Premium,95.49,3,12,1
C03500,2024-03,15,Standard,52.03,1,29,1
C03501,2023-07,40,Basic,24.11,2,0,0
C03502,2023-04,27,Standard,55.55,3,8,0
C03503,2024-05,27,Standard,63.8,3,23,0
C03504,2024-05,6,Premium,93.02,0,2,0
C03505,2024-03,53,Basic,34.31,3,22,0
C03506,2023-03,2,Standard,55.05,1,24,0
C03507,2023-05,29,Basic,28.93,2,0,0
C03508,2023-02,22,Premium,96.8,2,8,0
C03509,2023-09,23,Premium,94.88,2,29,0
C03510,2024-04,40,Basic,21.48,1,21,0
C03511,2023-09,11,Standard,58.55,1,4,0
C03512,2023-07,51,Premium,88.08,0,3,0
C03513,2023-10,43,Standard,60.78,2,7,0
C03514,2024-05,4,Basic,40.33,2,19,0
C03515,2023-03,45,Standard,58.58,0,13,0
C03516,2023-04,30,Standard,58.06,1,18,0
C03517,2024-01,54,Standard,55.88,1,11,0
C03518,2024-04,16,Standard,59.28,1,18,0
C03519,2024-05,54,Basic,29.43,0,22,1
C03520,2023-07,28,Premium,99.73,1,14,0
C03521,2023-07,1,Standard,60.2,0,7,0
C03522,2023-11,44,Standard,59.71,1,15,0
C03523,2023-01,15,Standard,54.51,3,16,1
C03524,2023-06,9,Standard,55.81,1,21,0
C03525,2023-05,30,Premium,91.96,3,10,1
C03526,2024-02,37,Standard,62.73,1,21,0
C03527,2023-08,40,Premium,110.02,0,23,0
C03528,2024-04,35,Standard,59.97,1,14,0
C03529,2023-04,25,Basic,27.41,0,12,0
C03530,2024-06,2,Premium,103.07,1,15,0
C03531,2023-12,9,Standard,49.18,2,22,0
C03532,2023-11,59,Basic,36.47,1,16,0
C03533,2023-05,7,Premium,100.72,1,24,0
C03534,2023-06,22,Basic,25.79,1,19,0
C03535,2023-01,8,Premium,95.08,0,7,0
C03536,2024-02,17,Standard,49.9,3,13,0
C03537,2023-12,57,Standard,54.08,2,13,0
C03538,2023-09,24,Premium,101.72,1,15,1
C03539,2023-03,12,Premium,103.39,0,15,0
C03540,2023-09,14,Standard,61.03,3,11,0
C03541,2024-02,29,Basic,38.54,3,18,1
C03542,2023-03,27,Standard,58.38,1,11,0
C03543,2023-06,6,Premium,96.16,0,20,0
C03544,2024-03,36,Premium,107.89,2,15,0
C03545,2023-03,58,Standard,54.91,2,27,0
C03546,2023-05,31,Premium,94.59,3,12,1
C03547,2023-03,16,Basic,26.24,1,12,0
C03548,2023-08,25,Premium,99.48,2,17,0
C03549,2023-02,56,Premium,94.68,1,8,0
C03550,2023-06,52,Premium,105.46,1,7,0
C03551,2023-06,28,Standard,54.9,1,25,0
C03552,2023-03,2,Standard,58.35,0,10,0
C03553,2023-07,42,Basic,34.4,5,21,0
C03554,2023-08,2,Premium,100.11,2,14,1
C03555,2023-10,27,Premium,100.95,0,20,0
C03556,2023-05,19,Premium,100.24,3,19,0
C03557,2024-04,14,Standard,56.72,2,11,0
C03558,2023-07,19,Standard,59.43,4,22,1
C03559,2024-03,19,Standard,63.48,0,25,1
C03560,2023-11,60,Premium,91.16,0,7,0
C03561,2024-02,24,Standard,67.34,0,32,0
C03562,2024-03,31,Basic,29.21,3,5,0
C03563,2023-03,3,Standard,68.39,2,19,0
C03564,2023-03,12,Premium,103.16,1,14,0
C03565,2023-03,8,Standard,61.11,0,3,0
C03566,2023-10,38,Premium,89.95,1,8,0
C03567,2024-06,12,Premium,94.71,1,28,0
C03568,2023-06,25,Basic,36.97,0,23,0
C03569,2023-10,3,Basic,30.28,0,16,1
C03570,2023-12,44,Premium,106.61,0,28,0
C03571,2023-09,47,Premium,99.98,3,14,0
C03572,2023-06,31,Basic,30.01,1,11,1
C03573,2023-03,29,Basic,35.04,1,18,0
C03574,2023-02,3,Premium,97.32,1,20,0
C03575,2023-09,36,Basic,26.41,0,11,1
C03576,2024-04,40,Premium,100.23,1,23,0
C03577,2024-04,26,Premium,105.69,2,21,0
C03578,2024-06,13,Basic,33.37,2,11,0
C03579,2024-04,7,Premium,97.31,1,22,0
C03580,2023-02,22,Premium,89.93,1,4,0
C03581,2023-04,34,Standard,53.24,0,20,0
C03582,2023-10,42,Premium,97.53,2,9,0
C03583,2023-10,18,Standard,68.58,0,16,0
C03584,2023-03,57,Basic,29.25,2,21,0
C03585,2023-08,34,Basic,42.18,1,10,0
C03586,2023-02,26,Standard,68.13,3,20,0
C03587,2024-02,28,Basic,37.97,1,8,0
C03588,2024-04,35,Standard,60.51,1,26,0
C03589,2024-01,5,Basic,36.78,3,16,1
C03590,2024-03,55,Basic,27.35,0,17,1
C03591,2023-02,36,Standard,61.2,2,2,0
C03592,2023-03,9,Standard,56.4,0,9,0
C03593,2023-11,20,Basic,37.28,3,1,1
C03594,2024-05,19,Premium,96.36,3,6,0
C03595,2023-04,40,Basic,28.15,2,0,0
C03596,2023-02,11,Standard,55.56,2,11,0
C03597,2024-03,1,Basic,27.06,3,14,1
C03598,2023-08,2,Standard,58.08,2,21,0
C03599,2023-10,36,Basic,26.1,0,7,1
C03600,2023-01,31,Standard,68.92,0,5,0
C03601,2023-12,51,Premium,103.12,1,17,0
